"Source","Statistic","df1","df2","Test.Comparison","Value","Reported.Comparison","Reported.P.Value","Computed","Raw","Error","DecisionError","OneTail","OneTailedInTxt","CopyPaste","APAfactor","publication_year","publication_month","first_author","competing_interest_boolean"
"10.1371_journal.pone.0079696","F",2,65,"=",2.2,"=",0.119,0.118987489392058,"F (2, 65) = 2.20, p = .119",FALSE,FALSE,FALSE,TRUE,TRUE,0.63,"2013","11","Christine Otieno",FALSE
"10.1371_journal.pone.0079696","F",2,65,"=",2.2,"=",0.119,0.118987489392058,"F (2, 65) = 2.20, p = .119",FALSE,FALSE,FALSE,TRUE,FALSE,0.63,"2013","11","Christine Otieno",FALSE
"10.1371_journal.pone.0080154","t",NA,60,"=",-0.156,"=",0.877,0.87655670802055,"t(60) = -.156, p = .877",FALSE,FALSE,FALSE,FALSE,FALSE,0.11,"2013","11","Albert Flexas",FALSE
"10.1371_journal.pone.0080154","t",NA,60,"=",1.809,"=",0.075,0.0754617016393412,"t(60) = 1.809, p = .075",FALSE,FALSE,FALSE,FALSE,FALSE,0.11,"2013","11","Albert Flexas",FALSE
"10.1371_journal.pone.0081279","t",NA,68,"=",2.19,"=",0.032,0.031957778591259,"t (68) = 2.19, p = .032",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,72,"=",1.47,"=",0.15,0.145918260843487,"t (72) = 1.47, p = .15",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","Chi2",1,NA,"=",0,"=",1,1," 2 (1, N = 74) = 0, p = 1.0",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,72,"=",0.97,"=",0.33,0.335293816401322,"t (72) = .97, p = .33",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","Chi2",1,NA,"=",2.2,"=",0.14,0.138010737568658," 2 (1, N = 70) = 2.20, p = .14",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,68,"=",1.15,"=",0.25,0.254172271449574,"t (68) = 1.15, p = .25",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,68,"=",0.44,"=",0.66,0.661332482960812,"t (68) = .44, p = .66",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,63,"=",1.07,"=",0.29,0.288701723607492,"t (63) = 1.07, p = .29",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,42,"=",0.75,"=",0.46,0.457435643110221,"t (42) = .75, p = .46",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,42,"=",1.23,"=",0.23,0.225542456527385,"t (42) = 1.23, p = .23",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,42,"=",0.51,"=",0.61,0.61272125691825,"t (42) = .51, p = .61",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,42,"=",0.06,"=",0.95,0.95244022829669,"t (42) = .06, p = .95",FALSE,FALSE,FALSE,FALSE,TRUE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,62,"=",0.85,"=",0.4,0.398595623810936,"t (62) = .85, p = .40",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","r",NA,41,"=",0.59,"<",1e-04,3.12962129733558e-05,"r (41) = .59, p < .0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","r",NA,66,"=",0.24,"=",0.048,0.0486880010586117,"r (66) = .24, p = .048",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","r",NA,65,"=",0.45,"<",1e-04,0.000133111660074211,"r (65) = .45, p < .0001",TRUE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","r",NA,42,"=",-0.13,"=",0.39,0.400305818302112,"r (42) = -.13, p = .39",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","r",NA,41,"=",0.42,"=",0.003,0.00504841269018994,"r (41) = .42, p = .003",TRUE,FALSE,TRUE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,42,"=",0.06,"=",0.95,0.95244022829669,"t (42) = .06, p = .95",FALSE,FALSE,FALSE,FALSE,TRUE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0081279","t",NA,66,"=",0.59,"=",0.56,0.557205289956062,"t (66) = .59, p = .56",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2013","11","David Dodell-Feder",FALSE
"10.1371_journal.pone.0088438","t",NA,29,"=",-3.28,"<",0.01,0.00270276098534253,"t (29) = -3.28, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2014","02","Adhip Rawal",FALSE
"10.1371_journal.pone.0088438","t",NA,29,"=",-3.85,"<",0.01,0.000600263231086153,"t (29) = -3.85, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2014","02","Adhip Rawal",FALSE
"10.1371_journal.pone.0088438","F",2,23,"=",22.51,"<",0.01,3.84192512646607e-06,"F (2,23) = 22.51, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2014","02","Adhip Rawal",FALSE
"10.1371_journal.pone.0088438","F",2,23,"=",187.2,"<",0.01,5.87150847797749e-15,"F (2,23) = 187.20, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2014","02","Adhip Rawal",FALSE
"10.1371_journal.pone.0090309","F",10,379,"=",25.94,"<",0.001,1.94502845596699e-37,"F (10, 379) = 25.94, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-8.5,"<",0.001,4.40965145696726e-16,"t (379) = -8.50, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-1.48,"<",0.01,0.139703992681857,"t (379) = -1.48, p <.01",TRUE,TRUE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-2.75,"<",0.01,0.00624510761345381,"t (379) = -2.75, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",10,379,"=",48.64,"<",0.001,6.43775463827395e-62,"F (10, 379) = 48.64, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-2.92,"<",0.01,0.00370950686589113,"t (379) = -2.92, p <.01",FALSE,FALSE,FALSE,FALSE,TRUE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-6.53,"<",0.001,2.11725335339407e-10,"t (379) = -6.53, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-3.42,"<",0.01,0.000694317101635031,"t (379) = -3.42, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-7.81,"<",0.001,5.66459274670144e-14,"t (379) = -7.81, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-2.56,"<",0.05,0.0108542254832027,"t (379) = -2.56, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-2.92,"<",0.01,0.00370950686589113,"t (379) = -2.92, p <.01",FALSE,FALSE,FALSE,FALSE,TRUE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-3,"<",0.01,0.00287822711078188,"t (379) = -3.00, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",10,379,"=",25.85,"<",0.001,2.52052327718646e-37,"F (10, 379) = 25.85, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-6.57,"<",0.001,1.6645110373872e-10,"t (379) = -6.57, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-3.02,"<",0.01,0.0026990092609909,"t (379) = -3.02, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-2.5,"<",0.05,0.012841144821053,"t (379) = -2.50, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",10,379,"=",37.49,"<",0.001,8.90868659584521e-51,"F (10, 379) = 37.49, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-5.53,"<",0.001,5.97588927469377e-08,"t (379) = -5.53, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-6.49,"<",0.001,2.69014941213593e-10,"t (379) = -6.49, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-3.42,"<",0.001,0.000694317101635031,"t (379) = -3.42, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-3.88,"<",0.001,0.000123158493207276,"t (379) = -3.88, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","t",NA,379,"=",-2.23,"<",0.05,0.0263325163013426,"t (379) = -2.23, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",21,368,"=",7.73,"<",0.001,3.50850880617837e-19,"F (21, 368) = 7.73, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",21,368,"=",12.95,"<",0.001,7.28580488051872e-33,"F (21, 368) = 12.95, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",21,368,"=",32.06,"<",0.001,4.73623833501149e-70,"F (21, 368) = 32.06, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",21,368,"=",20.73,"<",0.001,4.83104755690134e-50,"F (21, 368) = 20.73, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0090309","F",21,368,"=",12.34,"<",0.001,2.31320909034082e-31,"F (21, 368) = 12.34, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"2014","03","Danilo Garcia",FALSE
"10.1371_journal.pone.0092024","F",1,63,"=",27.38,"<",0.01,2.03505886200563e-06,"F (1, 63) = 27.38, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","F",1,62,"=",24.41,"<",0.01,6.21325802132633e-06,"F (1, 62) = 24.41, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","F",2,89,"=",170,"<",0.01,4.01333852011383e-31,"F (2, 89) = 170.00, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","F",2,49,"=",6.93,"<",0.01,0.00223682357842165,"F (2, 49) = 6.93, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","r",NA,53,"=",-0.54,"<",0.01,2.09057275460047e-05,"r (53) = -0.54, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","r",NA,18,"=",-0.63,"<",0.01,0.00290934155265257,"r (18) = -0.63, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","F",1,81,"=",23.1,"<",0.01,6.97278664582313e-06,"F (1, 81) = 23.10, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","F",1,81,"=",9.46,"<",0.01,0.00286329057247325,"F (1, 81) = 9.46, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","F",1,81,"=",10.93,"<",0.01,0.00141172607856463,"F (1, 81) = 10.93, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","r",NA,89,"=",-0.55,"<",0.01,1.63299597315553e-08,"r (89) = -0.55, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","r",NA,23,"=",-0.77,"<",0.01,6.76352130407881e-06,"r (23) = -0.77, p <0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0092024","F",1,40,"=",5.46,"<",0.03,0.0245515189446723,"F (1, 40) = 5.46, p <0.03",FALSE,FALSE,FALSE,FALSE,FALSE,0.8,"2014","04","Justin Storbeck",FALSE
"10.1371_journal.pone.0095085","t",NA,22,"=",-2.43,"<",0.05,0.0237121036204329,"t (22) = -2.43, p <.05",FALSE,FALSE,FALSE,FALSE,TRUE,0.7,"2014","04","Zhao Xiaojun",FALSE
"10.1371_journal.pone.0095085","F",2,42,"=",925.32,"<",0.001,1.86125893212349e-35,"F (2, 42) = 925.32, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.7,"2014","04","Zhao Xiaojun",FALSE
"10.1371_journal.pone.0095085","F",2,42,"=",3.42,"<",0.05,0.0420674645695811,"F (2, 42) = 3.42, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.7,"2014","04","Zhao Xiaojun",FALSE
"10.1371_journal.pone.0095085","F",2,42,"=",5.54,"<",0.01,0.00732294715822669,"F (2, 42) = 5.54, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.7,"2014","04","Zhao Xiaojun",FALSE
"10.1371_journal.pone.0095085","F",2,42,"=",26.07,"<",0.001,4.35488834866293e-08,"F (2, 42) = 26.07, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.7,"2014","04","Zhao Xiaojun",FALSE
"10.1371_journal.pone.0095085","F",2,42,"=",4.11,"<",0.05,0.0234328019760144,"F (2, 42) = 4.11, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.7,"2014","04","Zhao Xiaojun",FALSE
"10.1371_journal.pone.0095085","t",NA,22,"=",-2.43,"<",0.05,0.0237121036204329,"t (22) = -2.43, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.7,"2014","04","Zhao Xiaojun",FALSE
"10.1371_journal.pone.0095741","F",2,95,"=",4.75,"<",0.02,0.010810541666193,"F (2, 95) = 4.75, p <.02",FALSE,FALSE,FALSE,FALSE,FALSE,0.57,"2014","04","Robert D Latzman",FALSE
"10.1371_journal.pone.0095741","F",1,96,"=",9.54,"<",0.005,0.00262932964620341,"F (1, 96) = 9.54, p<.005",FALSE,FALSE,FALSE,FALSE,FALSE,0.57,"2014","04","Robert D Latzman",FALSE
"10.1371_journal.pone.0095741","F",3,94,"=",4.47,"<",0.03,0.00558305235965501,"F (3, 94) = 4.47, p <.03",FALSE,FALSE,FALSE,FALSE,FALSE,0.57,"2014","04","Robert D Latzman",FALSE
"10.1371_journal.pone.0095741","F",1,96,"=",4.52,"<",0.04,0.0360664042903129,"F (1, 96) = 4.52, p <.04",FALSE,FALSE,FALSE,FALSE,FALSE,0.57,"2014","04","Robert D Latzman",FALSE
"10.1371_journal.pone.0104025","t",NA,19,">",3.8,"<",0.001,0.00120977250676246,"t (19) >3.8, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2014","08","Ariel Zvielli",FALSE
"10.1371_journal.pone.0105144","F",1,2,"=",564.65,"<",0.001,0.00176631772614859,"F (1, 2) = 564.65, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,2,"=",15.54,"<",0.001,0.0587375953108581,"F (1,2) = 15.54, p <.001",TRUE,TRUE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,4,"=",26.72,"<",0.001,0.00665592688691937,"F (1, 4) = 26.72, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,3,"=",99.65,"<",0.001,0.00213935916582459,"F (1,3) = 99.65, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,3,"=",53.28,"<",0.001,0.00530923369395237,"F(1,3) = 53.28, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,3,"=",45.69,"<",0.001,0.00661509930465967,"F (1,3) = 45.69, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,3,"=",23.51,"<",0.001,0.0167412540820497,"F (1,3) = 23.51, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,3,"=",30.69,"<",0.001,0.0115941975130703,"F (1,3) = 30.69, p<.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,3,"=",18.34,"<",0.001,0.0233924030764835,"F (1,3) = 18.34, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0105144","F",1,2,"=",45.12,"<",0.001,0.021452516089152,"F (1, 2) = 45.12, p <.001",TRUE,FALSE,FALSE,FALSE,FALSE,0.34,"2014","08","Malinda J McPherson",FALSE
"10.1371_journal.pone.0108111","F",1,157,"=",13.19,"<",0.01,0.000380594087216605,"F (1,157) = 13.19, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2014","09","Vanessa L Buechner",FALSE
"10.1371_journal.pone.0108462","F",2,145,"=",11.26,"<",1e-04,2.84673471695579e-05,"F (2, 145) = 11.26, p <.0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.05,"2014","09","Haruto Takagishi",FALSE
"10.1371_journal.pone.0108837","t",NA,62,"=",-10.91,"<",0.001,4.63009727817006e-16,"t (62) = -10.91, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"2014","09","Jonathan Remue",FALSE
"10.1371_journal.pone.0108837","F",1,52,"=",14.72,"<",0.001,0.000339263188536549,"F (1, 52) = 14.72, p< .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"2014","09","Jonathan Remue",FALSE
"10.1371_journal.pone.0108837","t",NA,62,"=",-9.11,"<",0.001,4.81593606929995e-13,"t (62) = -9.11, p< .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"2014","09","Jonathan Remue",FALSE
"10.1371_journal.pone.0108837","F",1,62,"=",48.13,"<",0.001,2.75710381959429e-09,"F (1, 62) = 48.13, p< .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"2014","09","Jonathan Remue",FALSE
"10.1371_journal.pone.0108837","F",1,62,"=",50.99,"<",0.001,1.22678859708127e-09,"F (1, 62) = 50.99, p< .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"2014","09","Jonathan Remue",FALSE
"10.1371_journal.pone.0108837","t",NA,62,"=",-8.11,"<",0.001,2.55053816570861e-11,"t (62) = -8.11, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"2014","09","Jonathan Remue",FALSE
"10.1371_journal.pone.0110470","t",NA,117,"=",-8.98,"<",0.001,5.45228300872709e-15,"t (117) = -8.98, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-3.81,"<",0.001,0.000221434579683123,"t (119) = -3.81, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-4.53,"<",0.001,1.41152174569534e-05,"t (119) = -4.53, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-4.36,"<",0.001,2.77981744406742e-05,"t (119) = -4.36, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-2.9,"<",0.01,0.00444550620386394,"t (119) = -2.90, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-2.63,"<",0.01,0.00966681997052785,"t (119) = -2.63, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-0.73,">",0.05,0.466824796823924,"t (119) = -0.73, p >.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-2.73,"<",0.01,0.00729577191814626,"t (119) = -2.73, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-2.06,"<",0.05,0.0415790918173846,"t (119) = -2.06, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-2.05,"<",0.05,0.042561606419633,"t (119) = -2.05, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0110470","t",NA,119,"=",-2.16,"<",0.05,0.0327780523940839,"t (119) = -2.16, p <.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.79,"2014","10","Hillary C Devlin",FALSE
"10.1371_journal.pone.0112772","t",NA,125,"=",-3.84,"<",0.01,0.000194487011266449,"t (125) = -3.84, p< .01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2014","11","Janneke D Schilder",FALSE
"10.1371_journal.pone.0112772","t",NA,126,"=",-3.54,"<",0.01,0.000561355659532068,"t (126) = -3.54, p <.01",FALSE,FALSE,FALSE,FALSE,FALSE,1,"2014","11","Janneke D Schilder",FALSE
"10.1371_journal.pone.0114976","t",NA,121,"=",-14.82,"<",0.001,5.73106349604031e-29,"t (121) = -14.82, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2014","12","Lawrence K Ma",TRUE
"10.1371_journal.pone.0114976","F",3,45,"=",24.71,"<",0.001,1.33345521246188e-09,"F (3,45) = 24.71, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"2014","12","Lawrence K Ma",TRUE
"10.1371_journal.pone.0116541","F",2,50,"=",28.53,"<",1e-04,5.41463432692607e-09,"F(2,50) = 28.530, p<0.0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",4,100,"=",4.055,"<",0.005,0.00434368541401268,"F(4,100) = 4.055, p<0.005",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",2,50,"=",25.308,"<",1e-04,2.55607687162743e-08,"F(2,50) = 25.308, p<0.0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",4,100,"=",48.865,"<",1e-04,1.01748890208276e-22,"F(4,100) = 48.865, p<0.0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",2,34,"=",25.577,"<",0.01,1.66592591941681e-07,"F(2,34) = 25.577, p<0.01",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",4,68,"=",2.785,"<",0.05,0.0332822032147521,"F(4,68) = 2.785, p<0.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",2,34,"=",3.387,"<",0.05,0.0455643494337114,"F(2,34) = 3.387, p<0.05",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",4,68,"=",24.078,"<",1e-04,1.96471806544923e-12,"F(4,68) = 24.078, p<0.0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",2,84,"=",27.587,"<",1e-04,6.17006041657261e-10,"F(2,84) = 27.587, p<0.0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
"10.1371_journal.pone.0116541","F",4,168,"=",6.541,"<",1e-04,6.46233643972067e-05,"F(4,168) = 6.541, p<0.0001",FALSE,FALSE,FALSE,FALSE,FALSE,0.53,"2015","01","Alessandro Grecucci",FALSE
